cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,dia_da_semana
4192,43,2016-10-23,Saque,-45.0,Domingo
6273,43,2016-10-25,Saque,-145.0,Terça-feira
28131,43,2020-06-03,Saque,-320.0,Quarta-feira
38103,43,2021-11-26,Saque,-450.0,Sexta-feira
43010,43,2022-12-21,Saque,-420.0,Quarta-feira
52504,43,2022-12-29,Saque,-300.0,Quinta-feira
71378,43,2022-12-29,Saque,-475.0,Quinta-feira
25109,299,2022-12-28,Saque,-40.0,Quarta-feira
27641,299,2022-12-29,Saque,-185.0,Quinta-feira
5382,555,2012-09-30,Saque,-45.0,Domingo
10665,811,2020-05-01,Saque,-105.0,Sexta-feira
12561,811,2020-05-17,Saque,-485.0,Domingo
14588,811,2020-06-16,Saque,-490.0,Terça-feira
17212,811,2020-06-24,Saque,-300.0,Quarta-feira
17737,811,2020-07-10,Saque,-335.0,Sexta-feira
22953,811,2020-09-02,Saque,-170.0,Quarta-feira
29860,811,2020-10-09,Saque,-420.0,Sexta-feira
63844,811,2022-06-27,Saque,-460.0,Segunda-feira
24868,44,2021-11-24,Saque,-75.0,Quarta-feira
1735,300,2021-06-27,Saque,-610.0,Domingo
14559,300,2022-09-08,Saque,-220.0,Quinta-feira
24078,300,2022-12-17,Saque,-45.0,Sábado
68101,300,2022-12-29,Saque,-125.0,Quinta-feira
7893,812,2019-02-02,Saque,-50.0,Sábado
52977,812,2022-04-23,Saque,-15.0,Sábado
70451,812,2022-06-29,Saque,-155.0,Quarta-feira
4064,45,2015-11-06,Saque,-160.0,Sexta-feira
27520,45,2018-06-16,Saque,-105.0,Sábado
27596,45,2018-06-16,Saque,-100.0,Sábado
39200,45,2019-06-02,Saque,-180.0,Domingo
45179,45,2019-09-30,Saque,-75.0,Segunda-feira
50717,45,2020-07-15,Saque,-45.0,Quarta-feira
62733,45,2021-02-14,Saque,-105.0,Domingo
14706,301,2016-08-23,Saque,-370.0,Terça-feira
20486,301,2016-09-19,Saque,-100.0,Segunda-feira
24332,301,2017-06-01,Saque,-185.0,Quinta-feira
27430,301,2017-06-12,Saque,-235.0,Segunda-feira
16437,557,2019-09-26,Saque,-285.0,Quinta-feira
17864,557,2019-09-28,Saque,-50.0,Sábado
23534,557,2021-08-10,Saque,-45.0,Terça-feira
3016,813,2020-11-08,Saque,-265.0,Domingo
9207,813,2022-05-17,Saque,-205.0,Terça-feira
36516,813,2022-10-31,Saque,-95.0,Segunda-feira
39775,813,2022-12-29,Saque,-325.0,Quinta-feira
2329,46,2011-07-09,Saque,-105.0,Sábado
9881,46,2011-08-22,Saque,-145.0,Segunda-feira
32611,46,2011-11-22,Saque,-125.0,Terça-feira
65935,46,2016-09-02,Saque,-65.0,Sexta-feira
8917,302,2017-08-05,Saque,-30.0,Sábado
11361,302,2017-08-30,Saque,-310.0,Quarta-feira
20185,302,2018-01-15,Saque,-65.0,Segunda-feira
48357,302,2020-02-21,Saque,-65.0,Sexta-feira
19882,558,2022-10-18,Saque,-220.0,Terça-feira
30346,558,2022-10-25,Saque,-80.0,Terça-feira
55752,558,2022-12-29,Saque,-235.0,Quinta-feira
49075,814,2017-12-15,Saque,-280.0,Sexta-feira
52242,814,2017-12-26,Saque,-110.0,Terça-feira
54664,814,2017-12-26,Saque,-150.0,Terça-feira
68730,814,2018-09-10,Saque,-530.0,Segunda-feira
43436,47,2022-12-29,Saque,-835.0,Quinta-feira
45789,47,2022-12-29,Saque,-550.0,Quinta-feira
66395,47,2022-12-29,Saque,-740.0,Quinta-feira
52159,303,2020-06-10,Saque,-125.0,Quarta-feira
21604,559,2016-10-08,Saque,-115.0,Sábado
36925,559,2018-10-02,Saque,-585.0,Terça-feira
67185,559,2022-12-29,Saque,-455.0,Quinta-feira
58975,815,2022-12-29,Saque,-60.0,Quinta-feira
65360,815,2022-12-29,Saque,-95.0,Quinta-feira
14839,48,2021-04-18,Saque,-330.0,Domingo
28210,48,2022-11-22,Saque,-140.0,Terça-feira
29188,48,2022-11-22,Saque,-50.0,Terça-feira
51465,304,2020-05-26,Saque,-575.0,Terça-feira
11735,560,2021-03-22,Saque,-95.0,Segunda-feira
39238,560,2022-07-23,Saque,-340.0,Sábado
41649,560,2022-08-04,Saque,-100.0,Quinta-feira
33274,816,2020-06-26,Saque,-150.0,Sexta-feira
44493,816,2020-07-17,Saque,-125.0,Sexta-feira
49499,816,2020-07-23,Saque,-440.0,Quinta-feira
12375,49,2021-11-13,Saque,-225.0,Sábado
61804,49,2022-12-29,Saque,-135.0,Quinta-feira
62401,49,2022-12-29,Saque,-115.0,Quinta-feira
14764,305,2022-11-28,Saque,-215.0,Segunda-feira
67907,305,2022-12-30,Saque,-30.0,Sexta-feira
32405,561,2021-08-21,Saque,-85.0,Sábado
59843,561,2022-01-26,Saque,-280.0,Quarta-feira
37249,817,2022-12-15,Saque,-405.0,Quinta-feira
58603,817,2022-12-29,Saque,-620.0,Quinta-feira
65662,817,2022-12-29,Saque,-340.0,Quinta-feira
71901,817,2022-12-29,Saque,-70.0,Quinta-feira
12927,50,2022-03-24,Saque,-360.0,Quinta-feira
38908,50,2022-11-24,Saque,-220.0,Quinta-feira
26251,306,2013-01-02,Saque,-185.0,Quarta-feira
60650,306,2014-08-04,Saque,-145.0,Segunda-feira
64673,306,2014-10-07,Saque,-160.0,Terça-feira
71081,306,2016-04-03,Saque,-350.0,Domingo
71848,306,2016-10-05,Saque,-315.0,Quarta-feira
52584,562,2022-12-29,Saque,-315.0,Quinta-feira
65911,562,2022-12-29,Saque,-145.0,Quinta-feira
49939,818,2022-10-01,Saque,-215.0,Sábado
54724,818,2022-11-15,Saque,-100.0,Terça-feira
56676,818,2022-11-17,Saque,-535.0,Quinta-feira
59894,818,2022-12-11,Saque,-455.0,Domingo
18114,51,2022-12-29,Saque,-125.0,Quinta-feira
26611,51,2022-12-29,Saque,-140.0,Quinta-feira
62453,51,2022-12-29,Saque,-145.0,Quinta-feira
19006,307,2020-03-31,Saque,-45.0,Terça-feira
21938,307,2020-03-31,Saque,-290.0,Terça-feira
26374,307,2020-07-21,Saque,-40.0,Terça-feira
34756,307,2021-07-20,Saque,-45.0,Terça-feira
40890,307,2022-05-01,Saque,-90.0,Domingo
3868,563,2021-07-13,Saque,-60.0,Terça-feira
22757,563,2022-12-29,Saque,-265.0,Quinta-feira
18240,819,2022-12-29,Saque,-60.0,Quinta-feira
40649,819,2022-12-30,Saque,-345.0,Sexta-feira
4286,52,2022-09-01,Saque,-100.0,Quinta-feira
13593,52,2022-11-29,Saque,-300.0,Terça-feira
21175,52,2022-11-29,Saque,-865.0,Terça-feira
61647,308,2022-12-30,Saque,-40.0,Sexta-feira
65142,308,2022-12-30,Saque,-565.0,Sexta-feira
10011,564,2015-09-06,Saque,-130.0,Domingo
21888,564,2016-09-14,Saque,-125.0,Quarta-feira
37602,564,2017-03-21,Saque,-295.0,Terça-feira
50324,564,2017-05-04,Saque,-330.0,Quinta-feira
57471,564,2017-06-06,Saque,-515.0,Terça-feira
68334,564,2017-07-17,Saque,-865.0,Segunda-feira
9274,820,2018-07-12,Saque,-130.0,Quinta-feira
50540,820,2022-07-19,Saque,-165.0,Terça-feira
65928,820,2022-12-29,Saque,-350.0,Quinta-feira
27467,53,2014-11-18,Saque,-445.0,Terça-feira
33123,53,2014-12-22,Saque,-80.0,Segunda-feira
38244,53,2015-01-05,Saque,-65.0,Segunda-feira
57401,53,2015-04-18,Saque,-75.0,Sábado
39940,309,2019-11-16,Saque,-100.0,Sábado
55873,309,2022-12-12,Saque,-50.0,Segunda-feira
57703,309,2022-12-28,Saque,-545.0,Quarta-feira
59279,309,2022-12-29,Saque,-300.0,Quinta-feira
62127,309,2022-12-29,Saque,-100.0,Quinta-feira
63339,309,2022-12-29,Saque,-335.0,Quinta-feira
59528,565,2022-12-29,Saque,-170.0,Quinta-feira
24687,821,2013-06-03,Saque,-185.0,Segunda-feira
26298,821,2013-06-05,Saque,-170.0,Quarta-feira
8823,310,2020-12-30,Saque,-195.0,Quarta-feira
10450,310,2020-12-30,Saque,-245.0,Quarta-feira
60720,310,2022-12-29,Saque,-300.0,Quinta-feira
44711,566,2017-08-19,Saque,-1845.0,Sábado
69941,566,2018-03-25,Saque,-290.0,Domingo
69980,566,2018-03-25,Saque,-230.0,Domingo
18415,822,2023-01-04,Saque,-60.0,Quarta-feira
49130,822,2023-01-04,Saque,-45.0,Quarta-feira
54912,822,2023-01-04,Saque,-900.0,Quarta-feira
1361,55,2016-11-26,Saque,-230.0,Sábado
17308,55,2021-06-11,Saque,-155.0,Sexta-feira
49836,55,2022-09-02,Saque,-195.0,Sexta-feira
31718,311,2022-11-08,Saque,-180.0,Terça-feira
33113,311,2022-11-09,Saque,-190.0,Quarta-feira
38739,311,2022-12-20,Saque,-235.0,Terça-feira
50337,311,2022-12-29,Saque,-185.0,Quinta-feira
55385,311,2022-12-29,Saque,-255.0,Quinta-feira
32413,567,2014-03-08,Saque,-175.0,Sábado
43700,567,2015-04-26,Saque,-410.0,Domingo
51873,567,2015-06-07,Saque,-540.0,Domingo
54911,567,2015-06-11,Saque,-40.0,Quinta-feira
61895,567,2015-08-27,Saque,-105.0,Quinta-feira
4872,56,2022-10-20,Saque,-85.0,Quinta-feira
6639,56,2022-10-20,Saque,-395.0,Quinta-feira
46916,56,2022-12-29,Saque,-115.0,Quinta-feira
71905,56,2022-12-29,Saque,-230.0,Quinta-feira
1866,312,2022-11-11,Saque,-140.0,Sexta-feira
71802,312,2022-12-29,Saque,-60.0,Quinta-feira
11956,568,2020-10-21,Saque,-320.0,Quarta-feira
49484,568,2022-12-29,Saque,-265.0,Quinta-feira
51047,568,2022-12-29,Saque,-160.0,Quinta-feira
19078,824,2016-05-31,Saque,-60.0,Terça-feira
34665,824,2016-07-24,Saque,-70.0,Domingo
37207,824,2016-07-29,Saque,-155.0,Sexta-feira
63803,824,2017-03-31,Saque,-165.0,Sexta-feira
68281,824,2017-05-02,Saque,-190.0,Terça-feira
24045,57,2020-02-02,Saque,-470.0,Domingo
34565,57,2022-08-13,Saque,-35.0,Sábado
58944,57,2022-12-27,Saque,-60.0,Terça-feira
29316,313,2022-12-29,Saque,-190.0,Quinta-feira
35431,313,2022-12-29,Saque,-610.0,Quinta-feira
46915,313,2022-12-29,Saque,-500.0,Quinta-feira
61353,313,2022-12-29,Saque,-125.0,Quinta-feira
62552,313,2022-12-29,Saque,-575.0,Quinta-feira
5462,569,2017-02-06,Saque,-115.0,Segunda-feira
8843,569,2017-02-09,Saque,-115.0,Quinta-feira
18712,569,2020-04-19,Saque,-260.0,Domingo
18986,569,2020-06-11,Saque,-160.0,Quinta-feira
12212,825,2022-08-06,Saque,-105.0,Sábado
61533,825,2022-12-30,Saque,-180.0,Sexta-feira
67956,825,2022-12-30,Saque,-605.0,Sexta-feira
54740,58,2022-12-30,Saque,-125.0,Sexta-feira
55959,58,2022-12-30,Saque,-35.0,Sexta-feira
8483,570,2022-02-06,Saque,-200.0,Domingo
69911,570,2022-12-29,Saque,-155.0,Quinta-feira
5319,826,2017-10-21,Saque,-210.0,Sábado
13714,826,2018-02-28,Saque,-165.0,Quarta-feira
45094,826,2018-08-15,Saque,-945.0,Quarta-feira
63914,826,2019-06-29,Saque,-550.0,Sábado
14393,315,2022-12-29,Saque,-75.0,Quinta-feira
28185,315,2022-12-29,Saque,-130.0,Quinta-feira
39953,315,2022-12-29,Saque,-75.0,Quinta-feira
58216,315,2022-12-29,Saque,-225.0,Quinta-feira
16547,571,2019-02-01,Saque,-360.0,Sexta-feira
23868,571,2021-02-27,Saque,-290.0,Sábado
28619,571,2021-10-15,Saque,-105.0,Sexta-feira
50908,571,2022-12-30,Saque,-135.0,Sexta-feira
16278,827,2022-12-29,Saque,-145.0,Quinta-feira
36875,827,2022-12-30,Saque,-170.0,Sexta-feira
44056,827,2022-12-30,Saque,-55.0,Sexta-feira
55781,827,2022-12-30,Saque,-230.0,Sexta-feira
26430,60,2019-01-20,Saque,-120.0,Domingo
34494,60,2019-04-02,Saque,-535.0,Terça-feira
41425,60,2019-04-10,Saque,-55.0,Quarta-feira
15685,828,2022-11-22,Saque,-90.0,Terça-feira
48916,828,2022-12-30,Saque,-545.0,Sexta-feira
51494,828,2022-12-30,Saque,-100.0,Sexta-feira
60913,828,2022-12-30,Saque,-90.0,Sexta-feira
71216,828,2022-12-30,Saque,-365.0,Sexta-feira
8963,61,2016-07-06,Saque,-180.0,Quarta-feira
9321,61,2016-07-06,Saque,-705.0,Quarta-feira
22114,61,2018-01-31,Saque,-135.0,Quarta-feira
71694,61,2022-12-29,Saque,-90.0,Quinta-feira
26348,317,2021-05-09,Saque,-60.0,Domingo
44170,317,2022-12-29,Saque,-125.0,Quinta-feira
46166,317,2022-12-29,Saque,-85.0,Quinta-feira
69757,317,2022-12-30,Saque,-215.0,Sexta-feira
48006,573,2022-12-29,Saque,-220.0,Quinta-feira
64732,573,2022-12-29,Saque,-135.0,Quinta-feira
2051,829,2020-04-16,Saque,-55.0,Quinta-feira
11858,829,2020-09-05,Saque,-160.0,Sábado
22497,829,2021-10-15,Saque,-95.0,Sexta-feira
26720,829,2021-11-29,Saque,-100.0,Segunda-feira
42525,829,2022-12-10,Saque,-195.0,Sábado
45501,829,2022-12-29,Saque,-85.0,Quinta-feira
48947,829,2022-12-30,Saque,-145.0,Sexta-feira
68224,829,2022-12-30,Saque,-70.0,Sexta-feira
19357,62,2012-10-27,Saque,-50.0,Sábado
24863,62,2017-05-19,Saque,-275.0,Sexta-feira
25652,62,2017-05-19,Saque,-170.0,Sexta-feira
29202,62,2017-05-22,Saque,-625.0,Segunda-feira
31190,62,2017-06-01,Saque,-50.0,Quinta-feira
42208,62,2017-07-27,Saque,-535.0,Quinta-feira
11132,318,2019-01-04,Saque,-230.0,Sexta-feira
22634,318,2021-10-05,Saque,-665.0,Terça-feira
26310,318,2021-10-06,Saque,-170.0,Quarta-feira
32886,318,2022-06-22,Saque,-75.0,Quarta-feira
38520,318,2022-12-03,Saque,-90.0,Sábado
45780,318,2022-12-29,Saque,-195.0,Quinta-feira
24246,574,2019-05-02,Saque,-50.0,Quinta-feira
57973,574,2022-05-07,Saque,-565.0,Sábado
10384,830,2018-03-22,Saque,-175.0,Quinta-feira
16331,830,2018-05-27,Saque,-285.0,Domingo
37118,830,2019-08-15,Saque,-505.0,Quinta-feira
69812,830,2022-12-29,Saque,-65.0,Quinta-feira
6477,63,2019-05-17,Saque,-80.0,Sexta-feira
45265,63,2022-12-29,Saque,-85.0,Quinta-feira
51369,63,2022-12-29,Saque,-175.0,Quinta-feira
70639,63,2022-12-30,Saque,-60.0,Sexta-feira
39211,319,2022-12-17,Saque,-50.0,Sábado
21378,575,2016-01-18,Saque,-695.0,Segunda-feira
50357,575,2018-03-01,Saque,-125.0,Quinta-feira
4682,831,2016-04-02,Saque,-135.0,Sábado
17335,831,2018-05-04,Saque,-45.0,Sexta-feira
40270,831,2022-02-02,Saque,-120.0,Quarta-feira
6263,64,2016-06-17,Saque,-250.0,Sexta-feira
2196,320,2017-09-08,Saque,-485.0,Sexta-feira
27801,320,2021-12-03,Saque,-130.0,Sexta-feira
52106,320,2022-11-29,Saque,-170.0,Terça-feira
61723,320,2022-12-29,Saque,-85.0,Quinta-feira
24762,576,2017-09-02,Saque,-105.0,Sábado
27850,576,2017-09-02,Saque,-490.0,Sábado
35080,576,2017-10-22,Saque,-580.0,Domingo
54284,576,2019-08-09,Saque,-500.0,Sexta-feira
45017,65,2021-05-27,Saque,-135.0,Quinta-feira
68254,65,2022-05-12,Saque,-65.0,Quinta-feira
22854,321,2021-01-01,Saque,-185.0,Sexta-feira
29993,321,2022-08-29,Saque,-120.0,Segunda-feira
46722,321,2022-12-29,Saque,-90.0,Quinta-feira
57310,321,2022-12-29,Saque,-190.0,Quinta-feira
69126,321,2022-12-29,Saque,-835.0,Quinta-feira
7055,577,2016-05-02,Saque,-85.0,Segunda-feira
15863,577,2016-06-08,Saque,-510.0,Quarta-feira
26387,577,2017-01-01,Saque,-80.0,Domingo
37251,577,2017-06-08,Saque,-640.0,Quinta-feira
50912,577,2017-12-09,Saque,-150.0,Sábado
52872,577,2019-07-07,Saque,-170.0,Domingo
9929,833,2015-03-29,Saque,-505.0,Domingo
13892,833,2015-04-10,Saque,-190.0,Sexta-feira
31975,833,2019-08-22,Saque,-215.0,Quinta-feira
32294,833,2019-08-24,Saque,-1660.0,Sábado
36269,833,2020-01-02,Saque,-275.0,Quinta-feira
50625,833,2020-06-17,Saque,-110.0,Quarta-feira
59505,833,2020-09-12,Saque,-145.0,Sábado
4404,66,2021-06-13,Saque,-120.0,Domingo
32438,66,2021-08-07,Saque,-65.0,Sábado
42892,66,2021-09-26,Saque,-55.0,Domingo
69246,66,2022-04-29,Saque,-230.0,Sexta-feira
16070,322,2014-12-07,Saque,-185.0,Domingo
17483,322,2015-08-21,Saque,-140.0,Sexta-feira
29589,322,2018-09-09,Saque,-240.0,Domingo
33128,322,2018-10-04,Saque,-230.0,Quinta-feira
34477,322,2018-10-12,Saque,-170.0,Sexta-feira
59732,322,2018-12-28,Saque,-770.0,Sexta-feira
65372,322,2019-01-20,Saque,-300.0,Domingo
14789,578,2022-11-26,Saque,-110.0,Sábado
38645,578,2022-12-30,Saque,-150.0,Sexta-feira
57279,578,2022-12-30,Saque,-50.0,Sexta-feira
11718,834,2015-09-21,Saque,-50.0,Segunda-feira
35721,834,2016-12-25,Saque,-70.0,Domingo
8359,323,2015-09-30,Saque,-80.0,Quarta-feira
10195,323,2015-09-30,Saque,-30.0,Quarta-feira
14627,323,2016-01-29,Saque,-95.0,Sexta-feira
15634,323,2016-02-04,Saque,-230.0,Quinta-feira
61844,323,2022-12-29,Saque,-55.0,Quinta-feira
20092,579,2019-02-10,Saque,-145.0,Domingo
41253,579,2020-02-24,Saque,-150.0,Segunda-feira
53048,579,2020-04-20,Saque,-480.0,Segunda-feira
51613,835,2022-12-27,Saque,-340.0,Terça-feira
14214,68,2021-05-04,Saque,-430.0,Terça-feira
55305,68,2022-12-28,Saque,-65.0,Quarta-feira
10572,324,2022-08-12,Saque,-440.0,Sexta-feira
53047,324,2022-12-29,Saque,-275.0,Quinta-feira
8924,580,2014-07-19,Saque,-195.0,Sábado
30119,580,2016-11-02,Saque,-40.0,Quarta-feira
13757,836,2022-12-29,Saque,-140.0,Quinta-feira
2907,69,2019-11-12,Saque,-20.0,Terça-feira
13142,325,2014-09-09,Saque,-235.0,Terça-feira
15734,325,2014-11-20,Saque,-275.0,Quinta-feira
43192,325,2016-09-28,Saque,-345.0,Quarta-feira
70891,325,2017-06-18,Saque,-65.0,Domingo
39037,581,2019-02-06,Saque,-235.0,Quarta-feira
10036,837,2014-07-10,Saque,-370.0,Quinta-feira
30662,837,2016-11-05,Saque,-15.0,Sábado
56432,837,2017-10-07,Saque,-45.0,Sábado
23500,70,2022-12-29,Saque,-335.0,Quinta-feira
46465,70,2022-12-30,Saque,-135.0,Sexta-feira
56259,70,2022-12-30,Saque,-65.0,Sexta-feira
16193,326,2018-12-01,Saque,-300.0,Sábado
25015,326,2019-02-05,Saque,-175.0,Terça-feira
42142,326,2019-07-13,Saque,-55.0,Sábado
48163,326,2022-06-05,Saque,-225.0,Domingo
14229,582,2013-05-09,Saque,-245.0,Quinta-feira
15362,582,2013-06-10,Saque,-110.0,Segunda-feira
16608,582,2013-07-03,Saque,-220.0,Quarta-feira
30486,582,2015-02-11,Saque,-1270.0,Quarta-feira
23252,838,2014-11-18,Saque,-60.0,Terça-feira
26754,838,2014-11-19,Saque,-150.0,Quarta-feira
39849,838,2015-04-03,Saque,-465.0,Sexta-feira
56804,838,2019-04-11,Saque,-790.0,Quinta-feira
58652,838,2019-04-18,Saque,-105.0,Quinta-feira
6269,71,2014-02-03,Saque,-80.0,Segunda-feira
61379,71,2019-03-11,Saque,-125.0,Segunda-feira
25812,327,2022-12-29,Saque,-85.0,Quinta-feira
37517,327,2022-12-29,Saque,-335.0,Quinta-feira
10528,583,2020-07-27,Saque,-780.0,Segunda-feira
21762,583,2021-04-04,Saque,-145.0,Domingo
27673,583,2021-05-23,Saque,-185.0,Domingo
28112,583,2021-05-27,Saque,-110.0,Quinta-feira
40079,583,2022-12-29,Saque,-665.0,Quinta-feira
55169,583,2022-12-29,Saque,-195.0,Quinta-feira
71061,583,2022-12-29,Saque,-245.0,Quinta-feira
5589,839,2017-01-13,Saque,-70.0,Sexta-feira
14355,839,2017-02-12,Saque,-785.0,Domingo
31235,839,2017-05-10,Saque,-175.0,Quarta-feira
37642,839,2017-06-15,Saque,-275.0,Quinta-feira
50769,839,2017-06-21,Saque,-840.0,Quarta-feira
65524,839,2017-09-24,Saque,-20.0,Domingo
13394,72,2022-04-28,Saque,-320.0,Quinta-feira
59927,72,2022-12-29,Saque,-280.0,Quinta-feira
25191,328,2017-08-24,Saque,-275.0,Quinta-feira
48649,328,2018-09-26,Saque,-190.0,Quarta-feira
18863,584,2015-06-01,Saque,-240.0,Segunda-feira
21694,584,2015-06-06,Saque,-125.0,Sábado
33641,584,2015-06-26,Saque,-50.0,Sexta-feira
17630,840,2013-04-18,Saque,-220.0,Quinta-feira
29013,73,2015-03-24,Saque,-200.0,Terça-feira
23829,329,2021-11-26,Saque,-60.0,Sexta-feira
38174,329,2022-04-06,Saque,-465.0,Quarta-feira
6472,585,2022-12-05,Saque,-30.0,Segunda-feira
9121,585,2022-12-06,Saque,-320.0,Terça-feira
26526,585,2022-12-30,Saque,-1170.0,Sexta-feira
41166,585,2022-12-30,Saque,-295.0,Sexta-feira
65225,585,2022-12-30,Saque,-100.0,Sexta-feira
10777,841,2020-05-18,Saque,-70.0,Segunda-feira
57160,74,2022-11-09,Saque,-40.0,Quarta-feira
40758,330,2022-12-29,Saque,-125.0,Quinta-feira
43158,330,2022-12-29,Saque,-790.0,Quinta-feira
7642,586,2021-12-24,Saque,-70.0,Sexta-feira
19224,586,2022-08-29,Saque,-125.0,Segunda-feira
21383,586,2022-09-02,Saque,-70.0,Sexta-feira
68143,586,2022-12-29,Saque,-95.0,Quinta-feira
71806,586,2022-12-29,Saque,-55.0,Quinta-feira
44355,842,2022-12-30,Saque,-570.0,Sexta-feira
6286,75,2011-08-02,Saque,-1695.0,Terça-feira
24972,75,2015-07-25,Saque,-185.0,Sábado
27971,75,2015-07-26,Saque,-125.0,Domingo
29464,75,2015-07-30,Saque,-55.0,Quinta-feira
42230,75,2019-05-27,Saque,-165.0,Segunda-feira
23050,331,2022-01-02,Saque,-200.0,Domingo
23947,331,2022-01-03,Saque,-125.0,Segunda-feira
59729,587,2022-12-29,Saque,-190.0,Quinta-feira
19362,843,2019-11-08,Saque,-315.0,Sexta-feira
21871,843,2020-02-04,Saque,-55.0,Terça-feira
22342,843,2020-05-26,Saque,-65.0,Terça-feira
27484,843,2020-06-30,Saque,-100.0,Terça-feira
38918,843,2020-11-10,Saque,-90.0,Terça-feira
41372,843,2020-12-07,Saque,-560.0,Segunda-feira
56078,843,2021-05-18,Saque,-145.0,Terça-feira
50559,76,2022-10-06,Saque,-50.0,Quinta-feira
8756,332,2020-09-24,Saque,-345.0,Quinta-feira
31966,588,2022-12-17,Saque,-105.0,Sábado
15736,844,2022-12-29,Saque,-585.0,Quinta-feira
26780,844,2022-12-29,Saque,-760.0,Quinta-feira
70902,77,2022-12-29,Saque,-70.0,Quinta-feira
16230,333,2020-07-06,Saque,-160.0,Segunda-feira
29346,333,2021-07-19,Saque,-515.0,Segunda-feira
27402,589,2019-08-18,Saque,-170.0,Domingo
44578,589,2020-01-13,Saque,-150.0,Segunda-feira
46204,589,2020-01-25,Saque,-700.0,Sábado
49640,589,2020-04-10,Saque,-415.0,Sexta-feira
50609,589,2020-04-13,Saque,-410.0,Segunda-feira
53035,589,2020-04-18,Saque,-55.0,Sábado
10563,845,2022-07-18,Saque,-350.0,Segunda-feira
65464,845,2022-12-30,Saque,-175.0,Sexta-feira
69623,78,2022-12-30,Saque,-300.0,Sexta-feira
2575,334,2016-12-03,Saque,-135.0,Sábado
3095,334,2016-12-05,Saque,-255.0,Segunda-feira
18592,334,2019-09-17,Saque,-220.0,Terça-feira
57592,334,2022-12-30,Saque,-230.0,Sexta-feira
12175,590,2018-11-11,Saque,-105.0,Domingo
31193,590,2019-03-15,Saque,-95.0,Sexta-feira
36726,590,2019-03-30,Saque,-410.0,Sábado
17053,846,2020-05-22,Saque,-210.0,Sexta-feira
18304,846,2020-05-30,Saque,-55.0,Sábado
36707,846,2020-06-29,Saque,-480.0,Segunda-feira
39208,846,2020-06-30,Saque,-130.0,Terça-feira
60174,846,2022-12-28,Saque,-565.0,Quarta-feira
65905,846,2022-12-30,Saque,-105.0,Sexta-feira
2839,79,2022-12-29,Saque,-245.0,Quinta-feira
22391,79,2022-12-30,Saque,-110.0,Sexta-feira
14813,335,2022-10-17,Saque,-75.0,Segunda-feira
26651,335,2022-12-29,Saque,-900.0,Quinta-feira
40898,335,2022-12-29,Saque,-690.0,Quinta-feira
61119,335,2022-12-29,Saque,-50.0,Quinta-feira
15165,591,2022-09-15,Saque,-475.0,Quinta-feira
42916,591,2022-12-27,Saque,-155.0,Terça-feira
53713,591,2022-12-29,Saque,-70.0,Quinta-feira
21824,80,2016-10-06,Saque,-120.0,Quinta-feira
33550,80,2017-12-02,Saque,-85.0,Sábado
39486,80,2019-07-24,Saque,-30.0,Quarta-feira
42045,80,2019-12-08,Saque,-110.0,Domingo
43204,80,2020-01-05,Saque,-430.0,Domingo
52887,80,2020-06-29,Saque,-900.0,Segunda-feira
53691,80,2020-06-29,Saque,-95.0,Segunda-feira
70299,80,2022-12-29,Saque,-100.0,Quinta-feira
14257,336,2021-01-14,Saque,-400.0,Quinta-feira
33632,336,2021-08-07,Saque,-400.0,Sábado
42727,336,2021-09-20,Saque,-170.0,Segunda-feira
45617,336,2021-09-23,Saque,-45.0,Quinta-feira
53445,336,2022-11-13,Saque,-80.0,Domingo
61199,336,2022-12-29,Saque,-940.0,Quinta-feira
11502,592,2015-09-02,Saque,-175.0,Quarta-feira
47352,592,2020-07-01,Saque,-995.0,Quarta-feira
62799,592,2022-11-25,Saque,-115.0,Sexta-feira
10494,848,2022-12-23,Saque,-330.0,Sexta-feira
68791,848,2022-12-29,Saque,-130.0,Quinta-feira
5096,81,2021-04-17,Saque,-95.0,Sábado
17746,337,2020-05-30,Saque,-340.0,Sábado
37292,593,2022-12-10,Saque,-345.0,Sábado
39669,593,2022-12-29,Saque,-545.0,Quinta-feira
51316,593,2022-12-29,Saque,-175.0,Quinta-feira
52517,593,2022-12-29,Saque,-435.0,Quinta-feira
63235,593,2022-12-29,Saque,-225.0,Quinta-feira
15212,82,2019-09-19,Saque,-625.0,Quinta-feira
34346,82,2020-05-18,Saque,-140.0,Segunda-feira
35230,82,2020-05-18,Saque,-205.0,Segunda-feira
45283,82,2020-07-06,Saque,-185.0,Segunda-feira
38890,338,2022-03-22,Saque,-50.0,Terça-feira
34469,594,2021-10-24,Saque,-105.0,Domingo
3318,850,2014-04-02,Saque,-160.0,Quarta-feira
5153,850,2014-04-20,Saque,-45.0,Domingo
18507,850,2014-08-06,Saque,-70.0,Quarta-feira
19255,850,2014-08-12,Saque,-85.0,Terça-feira
51032,850,2018-03-14,Saque,-165.0,Quarta-feira
60617,850,2018-07-03,Saque,-115.0,Terça-feira
36295,83,2022-12-29,Saque,-105.0,Quinta-feira
45710,339,2022-12-23,Saque,-115.0,Sexta-feira
38362,595,2017-07-06,Saque,-365.0,Quinta-feira
70773,595,2019-07-28,Saque,-105.0,Domingo
23877,84,2022-10-11,Saque,-410.0,Terça-feira
8120,340,2022-03-21,Saque,-155.0,Segunda-feira
55501,340,2022-12-29,Saque,-1060.0,Quinta-feira
